date,0
2015-01-02,101.0
2015-01-05,99.667161
2015-01-06,98.088336
2015-01-07,99.042098
2015-01-08,101.637547
2015-01-09,100.591288
2015-01-12,99.501239
2015-01-13,99.18048
2015-01-14,97.862996
2015-01-15,96.513747
2015-01-16,98.121965
2015-01-20,98.261133
2015-01-21,97.57819
2015-01-22,100.067354
2015-01-23,99.657228
2015-01-26,99.3822
2015-01-27,92.40249
2015-01-28,89.553683
2015-01-29,91.157306
2015-01-30,88.142531
2015-02-02,89.926628
2015-02-03,90.907583
2015-02-04,91.1488
2015-02-05,92.301809
2015-02-06,92.489084
2015-02-09,92.329887
2015-02-10,92.937375
2015-02-11,92.599999
2015-02-12,94.108853
2015-02-13,95.318696
2015-02-17,94.969511
2015-02-18,94.748069
2015-02-19,94.542343
2015-02-20,95.226671
2015-02-23,95.590093
2015-02-24,95.984993
2015-02-25,95.929115
2015-02-26,96.133857
2015-02-27,95.722538
2015-03-02,95.952946
2015-03-03,95.068576
2015-03-04,94.681279
2015-03-05,94.757751
2015-03-06,93.043908
2015-03-09,94.032135
2015-03-10,92.126184
2015-03-11,92.118561
2015-03-12,91.068787
2015-03-13,91.489599
2015-03-16,92.216573
2015-03-17,92.276335
2015-03-18,93.665609
2015-03-19,93.125688
2015-03-20,94.362239
2015-03-23,94.150659
2015-03-24,93.906143
2015-03-25,91.333805
2015-03-26,90.832216
2015-03-27,90.482665
2015-03-30,90.940758
2015-03-31,90.267609
2015-04-01,90.222749
2015-04-02,89.73945
2015-04-06,91.747747
2015-04-07,91.768054
2015-04-08,91.700558
2015-04-09,91.93301
2015-04-10,92.425167
2015-04-13,92.606918
2015-04-14,92.744476
2015-04-15,94.021785
2015-04-16,93.755547
2015-04-17,92.513209
2015-04-20,94.676534
2015-04-21,94.005008
2015-04-22,94.736426
2015-04-23,94.997965
2015-04-24,101.893914
2015-04-27,101.997354
2015-04-28,103.78436
2015-04-29,103.848211
2015-04-30,103.070632
2015-05-01,103.308048
2015-05-04,103.059503
2015-05-05,101.964573
2015-05-06,99.875287
2015-05-07,100.666165
2015-05-08,102.654941
2015-05-11,101.983053
2015-05-12,101.884209
2015-05-13,102.31644
2015-05-14,104.240389
2015-05-15,103.612306
2015-05-18,103.314525
2015-05-19,102.861854
2015-05-20,102.654601
2015-05-21,102.456532
2015-05-22,101.556114
2015-05-26,100.757216
2015-05-27,102.560036
2015-05-28,102.227698
2015-05-29,101.087072
2015-06-01,101.797314
2015-06-02,101.271094
2015-06-03,101.376529
2015-06-04,100.468948
2015-06-05,100.372846
2015-06-08,99.626994
2015-06-09,99.743941
2015-06-10,101.61385
2015-06-11,101.415221
2015-06-12,100.547865
2015-06-15,99.617761
2015-06-16,100.398449
2015-06-17,100.669973
2015-06-18,102.101808
2015-06-19,100.910146
2015-06-22,101.358936
2015-06-23,101.016896
2015-06-24,100.346437
2015-06-25,100.246794
2015-06-26,99.728591
2015-06-29,97.721388
2015-06-30,97.535102
2015-07-01,98.26504
2015-07-02,98.062486
2015-07-06,98.006559
2015-07-07,97.91763
2015-07-08,97.335688
2015-07-09,97.92958
2015-07-10,98.381855
2015-07-13,100.239425
2015-07-14,100.658308
2015-07-15,100.931775
2015-07-16,102.44773
2015-07-17,102.275688
2015-07-20,102.744948
2015-07-21,103.179299
2015-07-22,100.7128
2015-07-23,101.452534
2015-07-24,100.926469
2015-07-27,99.715286
2015-07-28,99.744044
2015-07-29,101.516374
2015-07-30,102.044835
2015-07-31,101.528825
2015-08-03,101.656516
2015-08-04,102.680281
2015-08-05,102.802812
2015-08-06,101.203206
2015-08-07,101.2915
2015-08-10,102.557366
2015-08-11,100.943916
2015-08-12,101.175932
2015-08-13,101.173278
2015-08-14,101.66296
2015-08-17,102.189291
2015-08-18,102.101623
2015-08-19,100.783842
2015-08-20,98.822397
2015-08-21,93.920353
2015-08-24,90.456187
2015-08-25,88.421693
2015-08-26,93.053614
2015-08-27,95.409074
2015-08-28,95.315099
2015-08-31,94.611197
2015-09-01,91.004932
2015-09-02,93.802709
2015-09-03,94.063823
2015-09-04,92.205112
2015-09-08,94.805351
2015-09-09,93.068057
2015-09-10,93.522772
2015-09-11,93.793941
2015-09-14,93.026207
2015-09-15,94.996298
2015-09-16,95.736386
2015-09-17,95.235068
2015-09-18,93.514476
2015-09-21,94.714409
2015-09-22,94.170635
2015-09-23,94.051492
2015-09-24,94.128486
2015-09-25,94.73707
2015-09-28,93.17946
2015-09-29,93.428182
2015-09-30,94.881282
2015-10-01,95.638743
2015-10-02,96.951939
2015-10-05,99.023503
2015-10-06,99.235809
2015-10-07,99.378955
2015-10-08,100.436807
2015-10-09,99.879173
2015-10-12,99.628072
2015-10-13,99.380481
2015-10-14,98.578569
2015-10-15,99.698798
2015-10-16,100.699626
2015-10-19,100.830041
2015-10-20,101.051667
2015-10-21,99.944885
2015-10-22,101.710227
2015-10-23,109.399924
2015-10-26,111.474403
2015-10-27,110.549425
2015-10-28,111.502047
2015-10-29,110.581159
2015-10-30,109.119214
2015-11-02,110.459451
2015-11-03,111.926853
2015-11-04,112.313848
2015-11-05,112.388553
2015-11-06,113.732532
2015-11-09,112.249722
2015-11-10,111.458401
2015-11-11,111.581787
2015-11-12,110.463065
2015-11-13,109.516122
2015-11-16,111.373939
2015-11-17,110.059868
2015-11-18,111.900839
2015-11-19,112.148611
2015-11-20,112.413824
2015-11-23,112.216362
2015-11-24,112.340679
2015-11-25,111.475023
2015-11-27,111.897834
2015-11-30,112.217466
2015-12-01,113.952841
2015-12-02,113.595653
2015-12-03,111.840387
2015-12-04,115.32946
2015-12-07,114.962703
2015-12-08,114.486016
2015-12-09,113.14155
2015-12-10,113.624255
2015-12-11,111.34813
2015-12-14,113.047801
2015-12-15,113.978396
2015-12-16,116.003146
2015-12-17,114.851361
2015-12-18,111.624744
2015-12-21,113.14755
2015-12-22,114.040196
2015-12-23,115.128519
2015-12-24,114.848372
2015-12-28,115.19556
2015-12-29,116.363205
2015-12-30,115.808962
2015-12-31,114.323817
2016-01-04,112.3587
2016-01-05,112.792207
2016-01-06,110.923288
2016-01-07,107.228536
2016-01-08,106.810262
2016-01-11,106.833185
2016-01-12,107.544453
2016-01-13,105.234694
2016-01-14,107.688934
2016-01-15,104.085155
2016-01-19,103.70271
2016-01-20,103.365589
2016-01-21,102.948448
2016-01-22,106.251765
2016-01-25,104.989177
2016-01-26,106.331879
2016-01-27,104.960237
2016-01-28,106.382184
2016-01-29,111.797758
2016-02-01,110.939432
2016-02-02,107.699268
2016-02-03,106.766083
2016-02-04,106.852395
2016-02-05,104.03409
2016-02-08,102.691196
2016-02-09,102.381047
2016-02-10,102.632265
2016-02-11,101.481284
2016-02-12,104.468101
2016-02-16,105.696929
2016-02-17,107.90232
2016-02-18,107.156891
2016-02-19,106.603983
2016-02-22,108.120088
2016-02-23,105.060307
2016-02-24,105.294338
2016-02-25,106.783349
2016-02-26,105.673316
2016-02-29,104.506703
2016-03-01,108.149919
2016-03-02,109.063
2016-03-03,108.309225
2016-03-04,107.963281
2016-03-07,106.420781
2016-03-08,106.908841
2016-03-09,108.74385
2016-03-10,107.329035
2016-03-11,108.999555
2016-03-14,108.985172
2016-03-15,109.636091
2016-03-16,110.624809
2016-03-17,111.194421
2016-03-18,110.23695
2016-03-21,110.785967
2016-03-22,110.930591
2016-03-23,110.687215
2016-03-24,110.871232
2016-03-28,109.846086
2016-03-29,111.413485
2016-03-30,112.138698
2016-03-31,112.161131
2016-04-01,113.056924
2016-04-04,112.56119
2016-04-05,110.998305
2016-04-06,112.053735
2016-04-07,110.47053
2016-04-08,110.570314
2016-04-11,110.527581
2016-04-12,111.435506
2016-04-13,113.328543
2016-04-14,113.574485
2016-04-15,113.769814
2016-04-18,115.149352
2016-04-19,115.500307
2016-04-20,114.448989
2016-04-21,114.389511
2016-04-22,108.801808
2016-04-25,109.223158
2016-04-26,108.103928
2016-04-27,107.475463
2016-04-28,105.751013
2016-04-29,105.621219
2016-05-02,107.027566
2016-05-03,105.403338
2016-05-04,105.268119
2016-05-05,105.220007
2016-05-06,106.114817
2016-05-09,105.507444
2016-05-10,107.241117
2016-05-11,107.162837
2016-05-12,107.858817
2016-05-13,106.875043
2016-05-16,108.186794
2016-05-17,106.124234
2016-05-18,107.283349
2016-05-19,106.387016
2016-05-20,106.848725
2016-05-23,105.984176
2016-05-24,108.759978
2016-05-25,109.9409
2016-05-26,109.401766
2016-05-27,110.199249
2016-05-31,111.095152
2016-06-01,111.120849
2016-06-02,110.638619
2016-06-03,109.297163
2016-06-06,110.055625
2016-06-07,109.877276
2016-06-08,109.896923
2016-06-09,109.176779
2016-06-10,108.66657
2016-06-13,106.410262
2016-06-14,105.649973
2016-06-15,105.35405
2016-06-16,106.536389
2016-06-17,106.136382
2016-06-20,106.066643
2016-06-21,107.971973
2016-06-22,107.615061
2016-06-23,109.516554
2016-06-24,104.669397
2016-06-27,101.780852
2016-06-28,104.095695
2016-06-29,106.487608
2016-06-30,107.840362
2016-07-01,107.534182
2016-07-05,107.032271
2016-07-06,107.518451
2016-07-07,107.632494
2016-07-08,109.545008
2016-07-11,110.123559
2016-07-12,111.361294
2016-07-13,111.80488
2016-07-14,112.478549
2016-07-15,112.459333
2016-07-18,112.752921
2016-07-19,111.47661
2016-07-20,115.536025
2016-07-21,115.282036
2016-07-22,116.584504
2016-07-25,116.764307
2016-07-26,116.830467
2016-07-27,115.971087
2016-07-28,115.965113
2016-07-29,116.703479
2016-08-01,116.60913
2016-08-02,116.60153
2016-08-03,117.428011
2016-08-04,118.008617
2016-08-05,119.428142
2016-08-08,119.497541
2016-08-09,119.64813
2016-08-10,119.219285
2016-08-11,119.745785
2016-08-12,119.219768
2016-08-15,119.622304
2016-08-16,118.578478
2016-08-17,118.868896
2016-08-18,119.013981
2016-08-19,118.992731
2016-08-22,118.980637
2016-08-23,119.362857
2016-08-24,119.5025
2016-08-25,119.944316
2016-08-26,119.75304
2016-08-29,120.216637
2016-08-30,120.006521
2016-08-31,119.351015
2016-09-01,119.574177
2016-09-02,119.775186
2016-09-06,119.729961
2016-09-07,119.610079
2016-09-08,119.285038
2016-09-09,117.089114
2016-09-12,118.730913
2016-09-13,117.624244
2016-09-14,117.179611
2016-09-15,118.761644
2016-09-16,118.555243
2016-09-19,118.267752
2016-09-20,118.21784
2016-09-21,119.63275
2016-09-22,120.078767
2016-09-23,119.295948
2016-09-26,118.015994
2016-09-27,119.817081
2016-09-28,120.208417
2016-09-29,118.7476
2016-09-30,119.581857
2016-10-03,119.146309
2016-10-04,118.875445
2016-10-05,119.913334
2016-10-06,120.17267
2016-10-07,120.450134
2016-10-10,120.861885
2016-10-11,119.436082
2016-10-12,119.260234
2016-10-13,118.801524
2016-10-14,119.480446
2016-10-17,118.984195
2016-10-18,119.760944
2016-10-19,119.540334
2016-10-20,119.016342
2016-10-21,122.51955
2016-10-24,124.548393
2016-10-25,124.933816
2016-10-26,124.599231
2016-10-27,123.755945
2016-10-28,123.418681
2016-10-31,123.538721
2016-11-01,123.269198
2016-11-02,122.616031
2016-11-03,122.171388
2016-11-04,121.013233
2016-11-07,124.448226
2016-11-08,124.703137
2016-11-09,125.198694
2016-11-10,123.787132
2016-11-11,124.364937
2016-11-14,123.865735
2016-11-15,125.030409
2016-11-16,125.508141
2016-11-17,127.149234
2016-11-18,126.458767
2016-11-21,127.41619
2016-11-22,127.972446
2016-11-23,127.012359
2016-11-25,127.313878
2016-11-28,127.207437
2016-11-29,128.079969
2016-11-30,127.201142
2016-12-01,126.056392
2016-12-02,126.155507
2016-12-05,128.204848
2016-12-06,127.922544
2016-12-07,130.355679
2016-12-08,130.040725
2016-12-09,131.721613
2016-12-12,131.903648
2016-12-13,133.123718
2016-12-14,132.543816
2016-12-15,132.841828
2016-12-16,132.098298
2016-12-19,134.214598
2016-12-20,134.419908
2016-12-21,134.442165
2016-12-22,134.530678
2016-12-23,134.19889
2016-12-27,134.22611
2016-12-28,133.517321
2016-12-29,133.239938
2016-12-30,132.194465
2017-01-03,133.156573
2017-01-04,132.689275
2017-01-05,132.532932
2017-01-06,133.335468
2017-01-09,132.958201
2017-01-10,132.86227
2017-01-11,133.950051
2017-01-12,132.845383
2017-01-13,133.147711
2017-01-17,132.117686
2017-01-18,132.153243
2017-01-19,131.619911
2017-01-20,132.814879
2017-01-23,133.079163
2017-01-24,134.366601
2017-01-25,134.912
2017-01-26,135.926119
2017-01-27,138.236835
2017-01-30,136.999196
2017-01-31,135.980777
2017-02-01,134.466298
2017-02-02,133.811559
2017-02-03,135.333833
2017-02-06,135.145486
2017-02-07,134.912067
2017-02-08,134.590653
2017-02-09,136.101708
2017-02-10,135.842598
2017-02-13,137.323985
2017-02-14,137.47053
2017-02-15,138.237196
2017-02-16,138.153825
2017-02-17,138.2578
2017-02-21,138.39017
2017-02-22,138.175376
2017-02-23,138.540513
2017-02-24,138.285111
2017-02-27,137.707216
2017-02-28,137.417159
2017-03-01,139.853297
2017-03-02,137.90059
2017-03-03,138.397887
2017-03-06,138.145685
2017-03-07,138.175761
2017-03-08,138.978469
2017-03-09,138.729813
2017-03-10,139.054093
2017-03-13,138.785306
2017-03-14,138.333369
2017-03-15,138.971841
2017-03-16,138.785389
2017-03-17,138.773505
2017-03-20,138.697956
2017-03-21,136.803369
2017-03-22,138.04014
2017-03-23,137.724862
2017-03-24,137.826474
2017-03-27,137.97668
2017-03-28,138.729925
2017-03-29,138.869854
2017-03-30,139.404024
2017-03-31,139.200026
2017-04-03,138.613623
2017-04-04,138.849096
2017-04-05,138.250757
2017-04-06,138.507146
2017-04-07,138.310959
2017-04-10,138.033853
2017-04-11,137.959726
2017-04-12,137.56316
2017-04-13,136.785004
2017-04-17,138.094265
2017-04-18,137.798868
2017-04-19,136.873921
2017-04-20,137.863596
2017-04-21,138.748069
2017-04-24,141.524926
2017-04-25,142.415609
2017-04-26,141.979208
2017-04-27,142.3525
2017-04-28,142.373152
2017-05-01,143.736633
2017-05-02,143.248678
2017-05-03,143.130843
2017-05-04,142.775459
2017-05-05,143.026897
2017-05-08,142.980984
2017-05-09,142.986473
2017-05-10,143.616963
2017-05-11,142.242226
2017-05-12,142.05084
2017-05-15,142.2839
2017-05-16,143.783411
2017-05-17,139.891832
2017-05-18,140.059428
2017-05-19,140.364398
2017-05-22,141.436199
2017-05-23,142.101549
2017-05-24,142.284662
2017-05-25,143.455405
2017-05-26,144.028012
2017-05-30,144.194077
2017-05-31,142.889269
2017-06-01,143.584686
2017-06-02,145.894527
2017-06-05,146.712237
2017-06-06,147.123411
2017-06-07,147.270777
2017-06-08,146.849491
2017-06-09,145.274439
2017-06-12,144.513392
2017-06-13,145.841508
2017-06-14,145.295182
2017-06-15,144.740578
2017-06-16,144.800456
2017-06-19,146.727639
2017-06-20,145.115527
2017-06-21,145.46873
2017-06-22,145.360639
2017-06-23,146.746677
2017-06-26,145.884308
2017-06-27,144.121564
2017-06-28,145.521985
2017-06-29,143.813895
2017-06-30,144.565967
2017-07-03,143.975136
2017-07-05,145.597721
2017-07-06,144.702209
2017-07-07,146.208952
2017-07-10,146.676093
2017-07-11,146.523547
2017-07-12,148.154529
2017-07-13,149.202921
2017-07-14,150.469098
2017-07-17,151.091201
2017-07-18,151.101407
2017-07-19,151.903183
2017-07-20,152.493232
2017-07-21,151.744256
2017-07-24,151.527337
2017-07-25,153.047233
2017-07-26,152.585575
2017-07-27,151.411491
2017-07-28,151.069859
2017-07-31,150.880831
2017-08-01,151.128336
2017-08-02,150.677955
2017-08-03,150.290172
2017-08-04,151.40849
2017-08-07,151.245154
2017-08-08,151.729225
2017-08-09,151.270043
2017-08-10,149.258162
2017-08-11,150.538543
2017-08-14,152.52631
2017-08-15,152.160183
2017-08-16,152.615272
2017-08-17,150.263753
2017-08-18,150.489627
2017-08-21,150.022521
2017-08-22,151.789179
2017-08-23,151.129371
2017-08-24,151.008477
2017-08-25,151.358901
2017-08-28,151.271371
2017-08-29,151.401554
2017-08-30,152.790326
2017-08-31,153.814583
2017-09-01,152.936864
2017-09-05,151.759975
2017-09-06,151.660363
2017-09-07,152.52898
2017-09-08,151.952701
2017-09-11,153.733269
2017-09-12,153.916274
2017-09-13,154.775551
2017-09-14,154.080585
2017-09-15,155.033611
2017-09-18,155.237466
2017-09-19,156.15309
2017-09-20,155.686183
2017-09-21,154.475863
2017-09-22,154.635566
2017-09-25,152.811566
2017-09-26,152.663649
2017-09-27,153.713252
2017-09-28,153.810374
2017-09-29,154.771197
2017-10-02,155.511164
2017-10-03,155.223613
2017-10-04,155.587626
2017-10-05,157.624177
2017-10-06,157.663933
2017-10-09,157.883274
2017-10-10,158.033397
2017-10-11,158.099936
2017-10-12,158.955397
2017-10-13,159.5997
2017-10-16,160.506842
2017-10-17,160.289251
2017-10-18,160.434497
2017-10-19,160.703834
2017-10-20,161.875929
2017-10-23,161.675119
2017-10-24,162.173214
2017-10-25,161.8578
2017-10-26,162.389179
2017-10-27,169.601929
2017-10-30,169.445226
2017-10-31,168.187766
2017-11-01,168.398549
2017-11-02,169.781424
2017-11-03,169.862258
2017-11-06,170.01357
2017-11-07,169.230623
2017-11-09,168.749365
2017-11-10,168.471891
2017-11-13,168.837722
2017-11-14,168.778453
2017-11-15,167.47213
2017-11-16,168.072058
2017-11-17,166.673734
2017-11-20,167.123155
2017-11-21,168.868171
2017-11-22,167.833652
2017-11-24,167.959597
2017-11-27,168.784578
2017-11-28,171.473202
2017-11-29,170.093485
2017-11-30,171.654451
2017-12-01,171.942194
2017-12-04,168.308423
2017-12-05,168.66052
2017-12-06,170.102729
2017-12-07,169.370704
2017-12-08,172.245837
2017-12-11,173.651278
2017-12-12,174.48177
2017-12-13,173.915906
2017-12-14,172.717246
2017-12-15,176.458228
2017-12-18,176.06051
2017-12-19,175.089331
2017-12-20,174.496367
2017-12-21,175.050171
2017-12-22,175.028965
2017-12-26,174.79776
2017-12-27,175.235426
2017-12-28,175.430346
2017-12-29,174.8596
2018-01-02,175.54249
2018-01-03,176.12883
2018-01-04,177.657919
2018-01-05,178.983345
2018-01-08,179.258231
2018-01-09,179.223739
2018-01-10,178.935176
2018-01-11,179.434227
2018-01-12,182.05828
2018-01-16,180.303087
2018-01-17,183.287299
2018-01-18,183.112968
2018-01-19,183.070585
2018-01-22,185.95554
2018-01-23,185.753843
2018-01-24,185.961207
2018-01-25,186.700196
2018-01-26,189.220129
2018-01-29,188.796296
2018-01-30,186.801252
2018-01-31,190.052594
2018-02-01,189.288888
2018-02-02,184.610966
2018-02-05,178.297574
2018-02-06,182.868321
2018-02-07,180.58564
2018-02-08,171.973079
2018-02-09,177.149474
2018-02-12,179.459137
2018-02-13,180.704874
2018-02-14,182.738818
2018-02-15,185.889122
2018-02-16,184.738
2018-02-20,185.477905
2018-02-21,183.659947
2018-02-22,184.081616
2018-02-23,188.134145
2018-02-26,190.641209
2018-02-27,188.22778
2018-02-28,186.55761
2018-03-01,184.650423
2018-03-02,185.080728
2018-03-05,186.654494
2018-03-06,186.177667
2018-03-07,186.592668
2018-03-08,187.580059
2018-03-09,191.668085
2018-03-12,191.761675
2018-03-13,187.994814
2018-03-14,186.62399
2018-03-15,187.099549
2018-03-16,187.819905
2018-03-19,185.073526
2018-03-20,185.36145
2018-03-21,184.187566
2018-03-22,178.748834
2018-03-23,174.03885
2018-03-26,184.449877
2018-03-27,178.133397
